TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
06051SKNNR95EDG	1306204668091	007440473	CHROMIUM	TRI	2006	PARKER HANNIFIN FLUID CONTROL DIV	95 EDGEWOOD AVE	NEW BRITAIN	HARTFORD	CT	06051	YES	NO	NO	NO								332912	335999					41.6499	-72.756597	092074244								PARKER HANNIFIN CORP	004175500	This chemical is a component of metal alloys that are purchased and processed in manufacturing. We have purchased metal alloys with less of this chemical component.	NO				YES	 	
02813KNYNNMAINS	1306204695480	000108883	TOLUENE	TRI	2006	KENYON INDUSTRIES INC	36 SHERMAN AVE	KENYON	WASHINGTON	RI	02836	YES	NO	NO	NO								313320	313311					41.445833	-71.626944	179944194								BROOKWOOD COS INC	360752448	Kenyon Industries, Inc. has added state-of-the-art emission control equipment for its coating lines which will result in a substantial decrease in emissions.	NO	JDONLON@KENYONINDUSTRIES.NET			NO	 	
08057FRMTN121WH	1306204701724	007439921	LEAD	PBT	2006	EMS AVIATION-MOORESTOWN	121 WHITTENDALE DR BUILDING 1	MOORESTOWN	BURLINGTON	NJ	080571373	YES	NO	NO	NO								334111						39.974973	-74.974679	057147571										Compliance with the RoHS directives required reduction in the use of lead.	NO	REIS.T@EMS-T.COM			YES	 	
92083DNSWR3250B	1306204717641	007439921	LEAD	PBT	2006	DENSO WIRELESS SYSTEMS AMERICA INC	3250 BUSINESS PARK DR	VISTA	SAN DIEGO	CA	92081	YES	NO	NO	NO								336322						33.133909	-117.228844	007172401								DENORA NORTH AMERICA	151369881	Denso is switching to a lead free solder for future products.  This will reduce the total lead used as a raw material for production.	NO	KEVIN_KAULLEN@DENSO-DWAM.COM			YES	 	
58705SRFRC32PEA	1306204673709	000091203	NAPHTHALENE	TRI	2006	US DOD USAF MINOT AFB	320 PEACEKEEPER PL ATTN: 5 CES/CEAN	MINOT AFB	WARD	ND	58705	YES	NO	YES	NO								928110						48.432304	-101.355827									US DEPARTMENT OF DEFENSE		Naphthalene emissions in 2006 are primarily from JP-8 issues to transient aircraft.	YES	5BW.PA.DL@MINOT.AF.MIL			NO	 	
20360HLLYF3301U	1306204673723	N511	NITRATE COMPOUNDS	TRI	2006	TYSON FOODS INC - PROCESSING FACILITY	13264 MOUNTAIN RD	GLEN ALLEN	HANOVER	VA	23059	YES	NO	NO	NO								311615						37.697222	-77.5525	046253019								TYSON FOODS INC	006903702	The quantity reported fo Nitrate Compounds is actually Nitrates plus Nitrites. We only monitor for Nitrates plus Nitrites.  The actual number of Nitrates is lower.	NO	TIM.LOCKHART@TYSON.COM			NO	 	
54476CRYST2608R	1306204740563	001330207	XYLENE (MIXED ISOMERS)	TRI	2006	CRYSTAL FINISHING SYSTEMS INC	2608 ROSS AVE	SCHOFIELD	MARATHON	WI	54476	YES	NO	NO	NO								332812						44.91285	-89.5906	835500398								CRYSTAL FINISHING SYSTEMS INC		Crystal Finishing Systems installed a Regenerative Thermal Oxidizer in 2006 resulting in the decreased emissions for the year.	NO	MIKE.MORSE@CRYSTALFINISHING.COM			NO	 	
48183FRDMT24189	1306204663468	007439965	MANGANESE	TRI	2006	FORD MOTOR CO WOODHAVEN FORGING PLANT	24189 ALLEN RD	WOODHAVEN	WAYNE	MI	48183	YES	NO	NO	NO								332111						42.132186	-83.225788	807291281								FORD MOTOR CO	001344746	Pollution Prevention Statement for Reporting Year 2006  Part II:  Section 8.11 Optional Information on Source Reduction, Ford Motor Company Commitment to the Environment  Ford Motor Company has a formal written Environmental Policy focused on protecting human health and the environment.  The Company has committed to the International Chamber of Commerce "Principles for Environmental Management" and is a member of the World Business Council for Sustainable Development (WBCSD) and the Coalition for Environmentally Responsible Economies (CERES).  Ford Motor Company also issues an annual Sustainability Report, which follows the Global Reporting Initiative (GRI) Guidelines for sustainability reporting.  Ford is committed to pollution prevention.  All manufacturing facilities worldwide have been third-party certified to the ISO 14001 standard.	NO				YES	 	
44146MRCNS26300	1306204668887	007439921	LEAD	PBT	2006	AMERICAN SPRING WIRE CORP	26300 MILES RD	BEDFORD HEIGHTS	CUYAHOGA	OH	44146	YES	NO	NO	NO								331222						41.42428	-81.49323	042708586								AMERICAN SPRING WIRE CORP		Installed new heat treat equipment that did not use lead.	NO	CFRAME@AMSPRINGWIRE.COM			YES	 	
62959DGRPH5307M	1306204690871	001330207	XYLENE (MIXED ISOMERS)	TRI	2006	DIAGRAPH MSP AN ITW CO	5307 MEADOWLAND PKWY	MARION	WILLIAMSON	IL	62959	YES	NO	NO	NO								325910	339943					37.741242	-89.004803	193004454								ILLINOIS TOOL WORKS INC	005146428	Even with the increase of xylene marker sales, chemist is developing xylene-free marker lines to encourage use of xylene-free products.	NO	DJOHNSON@DIAGRAPHMS.COM			NO	 	
03253NKWRL189WA	1306204713162	N230	CERTAIN GLYCOL ETHERS	TRI	2006	EFI / INKWARE	189 WAUKEWAN ST	MEREDITH	BELKNAP	NH	03253	YES	NO	NO	NO								325910						43.645664	-71.51076	364099333								ELECTRONICS FOR IMAGING INC	602325755	Of amount sent off for energy recovery (section 6.2a), approximately 4500 was due to customer returns.	NO	CRAIG.MOORE@EFI.COM			NO	 	
31908PRCSN8801M	1306204729420	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2006	PRECISION COMPONENTSINTERNATIO NAL INC	8801 MACON RD	COLUMBUS	MUSCOGEE	GA	31908	YES	NO	NO	NO								336412						32.53944	-84.83505	878125715								BLADE TECHNOLOGY INTERNATIONAL	151062676	ALL CHROMIUM, NICKEL, AND COPPER CONTENT COMES FROM NICKEL AND STAINLESS STEEL BARSTOCK WHICH IS USED IN THE MANUFACTURE OF JET ENGINE, TURBINE BLADES, AND MEDICAL PROTHESIS. ALMOST 100% OF ALL METALS ARE EITHER INCORPORATED INTO THE FINAL PRODUCTS WITH ALL SCRAP GOING OUT FOR METALS RECYCLING AND RECOVERY.	NO	MLANGAN@PCIGA.COM			YES	 	
02215DVNCD474BR	1306204658520	N590	POLYCYCLIC AROMATIC COMPOUNDS	PBT	2006	MEDICAL AREA TOTAL ENERGY PLANT	474 BROOKLINE AVE	BOSTON	SUFFOLK	MA	02215	YES	NO	NO	NO								221112						42.33721	-71.10909	026066550								MEDICAL AREA TOTAL ENERGY PLANT LLC	026066550	Due to the completion of MATEP¿s equipment upgrade program, diesel fuel use has diminished significantly and replaced by combustion of natural gas for energy production. Additionally, much of the electricity used for operation of the facility chilled water production is being imported from the grid and not generated in-house as in years past resulting in further reductions in fuel oil consumption.  This change resulted in a significant reduction in the combustion products generation, e.g., ammonia, polycyclic aromatic hydrocarbons, dioxin, naphthalene, sulfuric acid, etc.	NO	SCALDWELL@VEOLIAENERGYNA.COM			NO	 	
65536CPLND701EH	1306204691137	N450	MANGANESE COMPOUNDS	TRI	2006	SCROLL COMPRESSORS LLC	701 E HWY 32	LEBANON	LACLEDE	MO	65536	YES	NO	NO	NO								333415						37.669521	-92.636421	004268884								EMERSON ELECTRIC CO	006269633	NA	NO	JAMI.GAY@EMERSON.COM			YES	 	
75235JNSBL2728E	1306204696975	000100414	ETHYLBENZENE	TRI	2006	JONES-BLAIR CO	2728 EMPIRE CENTRAL	DALLAS	DALLAS	TX	75235	YES	NO	NO	NO								325510						32.831944	-96.845833	007327364										Solvent Recovery Unit (SRU) out of service most of the year resulting in an increase in waste sent off-site for energy recovery.  A new SRU was installed in 2007 and the amount recovered should increase substantially once it is on line and the amount sent off-site decreased.	NO	MATTB@JONES-BLAIR.COM			NO	 	
38109CHPMN416EA	1306204718783	055406536	3-IODO-2-PROPYNYL BUTYLCARBAMATE	TRI	2006	IBC MANUFACTURING CO	416 E BROOKS RD	MEMPHIS	SHELBY	TN	38109	YES	NO	NO	NO								325320	325510					35.062905	-90.050404	063944045								ISK BIOCIDES INC		In August of 2006, an adjacent manufacturing company caught on fire, which resulted in a fire at IBC Manufacturing. This fire caused  major damage to two tank farms and a warehouse, which resulted in the loss of raw material and finished goods.  During the clean-up process, this Section 313 chemical was not quantified in the various non-hazardous waste streams generated and disposed of offsite. Therefore, IBC reported 0 pounds sent to the two receiving landfills to account for possible, yet negligible, releases.  As a conservative measure, IBC assumed all losses of this chemical to be fugitive, non stack emissions. However, it should be noted that most, if not all, of this chemical was likely to have been incinerated in the fire.	NO	CARRR@IBIO.COM			NO	 	
38109CHPMN416EA	1306204718807	N100	COPPER COMPOUNDS	TRI	2006	IBC MANUFACTURING CO	416 E BROOKS RD	MEMPHIS	SHELBY	TN	38109	YES	NO	NO	NO								325320	325510					35.062905	-90.050404	063944045								ISK BIOCIDES INC		In August of 2006, an adjacent manufacturing company caught on fire, which resulted in a fire at IBC Manufacturing. This fire caused  major damage to two tank farms and a warehouse, which resulted in the loss of raw material and finished goods.  During the clean-up process, this Section 313 chemical was only quantified in the wastewater and recovered product waste streams.   As a conservative measure, IBC assumed all unquantified losses of this chemical to be fugitive, non stack emissions. However, it should be noted that most, if not all, of this chemical was likely to have been incinerated in the fire.	NO	CARRR@IBIO.COM			YES	 	
38109CHPMN416EA	1306204718821	N982	ZINC COMPOUNDS	TRI	2006	IBC MANUFACTURING CO	416 E BROOKS RD	MEMPHIS	SHELBY	TN	38109	YES	NO	NO	NO								325320	325510					35.062905	-90.050404	063944045								ISK BIOCIDES INC		In August of 2006, an adjacent manufacturing company caught on fire, which resulted in a fire at IBC Manufacturing. This fire caused  major damage to two tank farms and a warehouse, which resulted in the loss of raw material and finished goods.  During the clean-up process, this Section 313 chemical was only quantified in the wastewater  waste streams.   As a conservative measure, IBC assumed all unquantified losses of this chemical to be fugitive, non stack emissions. However, it should be noted that most, if not all, of this chemical was likely to have been incinerated in the fire.	NO	CARRR@IBIO.COM			YES	 	
31908PRCSN8801M	1306204729432	N100	COPPER COMPOUNDS	TRI	2006	PRECISION COMPONENTSINTERNATIO NAL INC	8801 MACON RD	COLUMBUS	MUSCOGEE	GA	31908	YES	NO	NO	NO								336412						32.53944	-84.83505	878125715								BLADE TECHNOLOGY INTERNATIONAL	151062676	ALL CHROMIUM, COPPER, AND NICKEL CONTENT COME FROM NICKEL AND STAINLESS STELL BARSTOCK WHICK IS USED TO MANUFACTURE JET ENGINE BLADES, COMPRESSOR BLADES,  AND MEDICAL PROSTHESIS. ALMOST ALL OF THE METALS ARE INCORPORATED INTO THE FINAL PRODUCTS WITH THE REMAINDER OF THE SCRAP METALS BEING SENT OFF-SITE FOR METALS RECYCLING AND METALS RECLAIM.	NO	MLANGAN@PCIGA.COM			YES	 	
90746VRBRT1827B	1306204729899	001717006	1,1-DICHLORO-1-FLUOROETHANE	TRI	2006	E. V. ROBERTS	18027 BISHOP AVE	CARSON	LOS ANGELES	CA	90746	YES	NO	NO	NO								424690						33.865205	-118.242605	14-717-69										This is a new permit application.  This material has not yet been brought on site for repackaging.  Therefore, there are no current year or prior year activities or releases to report.	NO				NO	 	
24541CRNNGROUTE	1306204680122	007664393	HYDROGEN FLUORIDE	TRI	2006	CORNING INC	265 CORNING DR	DANVILLE	PITTSYLVANIA	VA	245416262	YES	NO	NO	NO								327212	327211					36.543563	-79.459701	001307735								CORNING INC	001307735	Low concentration HF solution was refrigerated to minimize vaporization.	NO	HORVATHSI@CORNING.COM			NO	 	
75235JNSBL2728E	1306204697039	000108883	TOLUENE	TRI	2006	JONES-BLAIR CO	2728 EMPIRE CENTRAL	DALLAS	DALLAS	TX	75235	YES	NO	NO	NO								325510						32.831944	-96.845833	007327364										Solvent Recovery Unit (SRU) out of service most of the year resulting in an increase in waste sent off-site for energy recovery.  A new SRU was installed in 2007 and the amount recovered should increase substantially once it is on line and the amount sent off-site decreased.	NO	MATTB@JONES-BLAIR.COM			NO	 	
49203LMPLT1319S	1306204713693	007697372	NITRIC ACID	TRI	2006	ELM PLATING CO	1319 S ELM ST	JACKSON	JACKSON	MI	492033307	YES	NO	NO	NO								332813	332811					42.238126	-84.384354	004916730								ELM PLATING CO	004916730	Nirtic is used to maintain the pH in various tanks and is also an ingredient in most of our chromates.  With an increase in our plating business and decrease in hexavalent chromium activities, the nitric acid still remains as an active ingredient in the hex-free chromates.  We still remain certified with the city POTW to test and report our waste water discharge activies with zero violations for the 2006 reporting year as well as maintaining our ISO 14001, MBP3 and Clean Corporate Citizen.	NO	SEAN.PECK@ELMPLATING.COM			NO	 	
49203LMPLT1319S	1306204713705	N090	CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)	TRI	2006	ELM PLATING CO	1319 S ELM ST	JACKSON	JACKSON	MI	492033307	YES	NO	NO	NO								332813	332811					42.238126	-84.384354	004916730								ELM PLATING CO	004916730	Since 2005 we have decreased the amount of hexavalent chromate on site.  In 2006 we had a plating line that include chromium and silica tanks.  The hexavalent chromium was replaced by June 0f 2006 and the silica with hexavalent chromium had to be disposed of off site.  Our microfiltration system at that time could not handle the destruction of the silica.  Since off site disposal in June 2006 we now a run hex free chromate on the line as well as making modifications to our waste treatment system to be able to handle the treatment of the silica.	NO	SEAN.PECK@ELMPLATING.COM			YES	 	
