TRIFID	DOCUMENT CONTROL NUMBER	CAS NUMBER	CHEMICAL NAME	CLASSIFICATION	REPORTING YEAR	FACILITY NAME	FACILITY STREET	FACILITY CITY	FACILITY COUNTY	FACILITY STATE	FACILITY ZIP CODE	ENTIRE FACILITY IND	PARTIAL FACILITY IND	FEDERAL FACILITY IND	GOCO FACILITY IND	PRIMARY SIC CODE	SIC CODE 2	SIC CODE 3	SIC CODE 4	SIC CODE 5	SIC CODE 6	NAICS ORIGIN	PRIMARY NAICS CODE	NAICS CODE 2	NAICS CODE 3	NAICS CODE 4	NAICS CODE 5	NAICS CODE 6	LATITUDE	LONGITUDE	DB NR A	DB NR B	RCRA NR A	RCRA NR B	NPDES NR A	NPDES NR B	UIC NR A	UIC NR B	PARENT COMPANY NAME	PARENT COMPANY DB NR	ADDITION INFORMATION - SOURCE REDUCTION	ASSIGNED FED. FACILITY FLAG	PUBLIC CONTACT EMAIL	REVISION CODE 1	REVISION CODE 2	METAL INDICATOR	3-3-2012	
45324CMNTCSWCOR	1305203720495	007439921	LEAD	PBT	2005	CEMEX INC FAIRBORN CEMENT PLANT	3250 LINEBAUGH RD	XENIA	GREENE	OH	45385	YES	NO	NO	NO	3241							327310						39.784977	-83.973931	189840945								CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC		While additional cement kiln dust (CKD) was produced this year over last year (1.47 production ratio), the concentration of Pb in the dust this year declined significantly, resulting in less Pb recycled off site.  MH	NO	LILLIANF.DEPRIMO@CEMEX.COM			YES	 	
43228NVSTR800MA	1305203747112	000100425	STYRENE	TRI	2005	CORE MOLDING TECHNOLOGIES	800 MANOR PARK DR	COLUMBUS	FRANKLIN	OH	43228	YES	NO	NO	NO	3089							326199						39.968107	-83.138614	965507312								CORE MOLDING TECHNOLOGIES INC		Replaced thermal oxidizer with a more efficient unit	NO	DSPANGLER@COREMT.COM			NO	 	
46552DCTLT30350	1305203678735	001330207	XYLENE (MIXED ISOMERS)	TRI	2005	EDCOAT LP	30350 EDISON RD	NEW CARLISLE	ST JOSEPH	IN	46552	YES	NO	NO	NO	3479							332812						41.693802	-86.453909	963968037										Releases decreased due to increased treatment efficiency in the Thermal Oxidizer (from 94.5% to 98.9%), and to decreased usage.	NO	JWILLIAMS@EDCOAT.COM			NO	 	
46552DCTLT30350	1305203678747	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2005	EDCOAT LP	30350 EDISON RD	NEW CARLISLE	ST JOSEPH	IN	46552	YES	NO	NO	NO	3479							332812						41.693802	-86.453909	963968037										Although usage of the solvent that contains 1,2,4-Trimethylbenzene increased this year, releases decreased due to increased treatment efficiency in the Thermal Oxidizer (from 94.5% to 98.9%).	NO	JWILLIAMS@EDCOAT.COM			NO	 	
46552DCTLT30350	1305203678774	000071363	N-BUTYL ALCOHOL	TRI	2005	EDCOAT LP	30350 EDISON RD	NEW CARLISLE	ST JOSEPH	IN	46552	YES	NO	NO	NO	3479							332812						41.693802	-86.453909	963968037										Releases decreased due to increased treatment efficiency in the Thermal Oxidizer (from 94.5% to 98.9%).	NO	JWILLIAMS@EDCOAT.COM			NO	 	
46552DCTLT30350	1305203678786	000872504	N-METHYL-2-PYRROLIDONE	TRI	2005	EDCOAT LP	30350 EDISON RD	NEW CARLISLE	ST JOSEPH	IN	46552	YES	NO	NO	NO	3479							332812						41.693802	-86.453909	963968037										Releases decreased due to increased treatment efficiency in the Thermal Oxidizer (from 94.5% to 98.9%), and due to lower usage.	NO	JWILLIAMS@EDCOAT.COM			NO	 	
46552DCTLT30350	1305203678798	000091203	NAPHTHALENE	TRI	2005	EDCOAT LP	30350 EDISON RD	NEW CARLISLE	ST JOSEPH	IN	46552	YES	NO	NO	NO	3479							332812						41.693802	-86.453909	963968037										Releases decreased due to increased treatment efficiency in the Thermal Oxidizer (from 94.5% to 98.9%).	NO	JWILLIAMS@EDCOAT.COM			NO	 	
48087FRDMT50500	1305203709656	000095636	1,2,4-TRIMETHYLBENZENE	TRI	2005	AUTOMOTIVE COMPONENTS HOLDINGS LLC	50500 MOUND RD	SHELBY TOWNSHIP	MACOMB	MI	48317	YES	NO	NO	NO	3714							336399						42.666599	-83.049019									AUTOMOTIVE COMPONENTS HOLDINGS LLC	607597098	ACH Commitment to the Environment:  Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment.  Environmental stewardship is among ACH's highest priorities, and the company is committed to conducting its business in an environmentally responsible manner.  ACH's environmental objective is to distinguish corporate citizenship capabiliities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard.  This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including:       Managing air emissions      Conserving energy and natural resources      Managing materials to reduce environmental impact, and      Conservation of natural resources.  The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements.  We continually strive to improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO	JOBRIE12@ACH-LLC.COM			NO	 	
48087FRDMT50500	1305203709706	000071363	N-BUTYL ALCOHOL	TRI	2005	AUTOMOTIVE COMPONENTS HOLDINGS LLC	50500 MOUND RD	SHELBY TOWNSHIP	MACOMB	MI	48317	YES	NO	NO	NO	3714							336399						42.666599	-83.049019									AUTOMOTIVE COMPONENTS HOLDINGS LLC	607597098	ACH Commitment to the Environment:  Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment.  Environmental stewardship is among ACH's highest priorities, and the company is committed to conducting its business in an environmentally responsible manner.  ACH's environmental objective is to distinguish corporate citizenship capabiliities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard.  This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including:       Managing air emissions      Conserving energy and natural resources      Managing materials to reduce environmental impact, and      Conservation of natural resources.  The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements.  We continually strive to improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO	JOBRIE12@ACH-LLC.COM			NO	 	
48087FRDMT50500	1305203709718	001330207	XYLENE (MIXED ISOMERS)	TRI	2005	AUTOMOTIVE COMPONENTS HOLDINGS LLC	50500 MOUND RD	SHELBY TOWNSHIP	MACOMB	MI	48317	YES	NO	NO	NO	3714							336399						42.666599	-83.049019									AUTOMOTIVE COMPONENTS HOLDINGS LLC	607597098	ACH Commitment to the Environment:  Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment.  Environmental stewardship is among ACH's highest priorities, and the company is committed to conducting its business in an environmentally responsible manner.  ACH's environmental objective is to distinguish corporate citizenship capabiliities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard.  This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including:       Managing air emissions      Conserving energy and natural resources      Managing materials to reduce environmental impact, and      Conservation of natural resources.  The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements.  We continually strive to improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO	JOBRIE12@ACH-LLC.COM			NO	 	
95052HWLTT5301S	1305203715141	000075058	ACETONITRILE	TRI	2005	AGILENT TECHNOLOGIES INC	5301 STEVENS CREEK BLVD	SANTA CLARA	SANTA CLARA	CA	95052	YES	NO	NO	NO	3826	3829	3827					334516						37.32307	-121.9968	084963177								AGILENT TECHNOLOGIES INC		no	NO	NORA_ARMENTA@AGILENT.COM			NO	 	
95052HWLTT5301S	1305203715154	000108883	TOLUENE	TRI	2005	AGILENT TECHNOLOGIES INC	5301 STEVENS CREEK BLVD	SANTA CLARA	SANTA CLARA	CA	95052	YES	NO	NO	NO	3826	3829	3827					334516						37.32307	-121.9968	084963177								AGILENT TECHNOLOGIES INC		none	NO	NORA_ARMENTA@AGILENT.COM			NO	 	
45324CMNTCSWCOR	1305203720507	007439976	MERCURY	PBT	2005	CEMEX INC FAIRBORN CEMENT PLANT	3250 LINEBAUGH RD	XENIA	GREENE	OH	45385	YES	NO	NO	NO	3241							327310						39.784977	-83.973931	189840945								CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC		Although there was additional cement kiln dust produced in 2005, the analytical result for Hg in the dust was much lower than previous estimates, resulting in a lower amount of Hg recycled off site. MH	NO	LILLIANF.DEPRIMO@CEMEX.COM			YES	 	
45324CMNTCSWCOR	1305203720519	007440473	CHROMIUM	TRI	2005	CEMEX INC FAIRBORN CEMENT PLANT	3250 LINEBAUGH RD	XENIA	GREENE	OH	45385	YES	NO	NO	NO	3241							327310						39.784977	-83.973931	189840945								CEMEX CONSTRUCTION MATERIALS ATLANTIC LLC		Due to the large quantity of grinding media replaced in our finish mill this year, chromium became reportable.  Last year it did not exceed the reporting threshold.	NO	LILLIANF.DEPRIMO@CEMEX.COM			YES	 	
29349HDSNNCAMPT	1305203700000	007440508	COPPER	TRI	2005	IWG HIGH PERFORMANCE CONDUCTORS INC	1570 CAMPTON RD	INMAN	SPARTANBURG	SC	29349	YES	NO	NO	NO	3351							332618						35.028724	-82.057838	001326115								INTERNATIONAL WIRE GROUP	883498446	This revision reflects the facility's change in name from Phelps Dodge High Performance Conductors to IWG High Performance Conductors.	NO	TRAVIS.DALTON@IWGHPC.COM			YES	 	
48046FRDMT26090	1305203709910	000111422	DIETHANOLAMINE	TRI	2005	AUTOMOTIVE COMPONENTS HOLDINGS LLC   CHESTERFIELD PLANT	50900 E RUSSELL SCHMIDT BLVD	CHESTERFIELD	MACOMB	MI	48051	YES	NO	NO	NO	2531							336360						42.67461	-82.84836									AUTOMOTIVE COMPONENTS HOLDINGS LLC	607597098	ACH Commitment to the Environment:  Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment.  Environmental stewardship is among ACH's highest priorities, and the company is committed to conducting its business in an environmentally responsible manner.  ACH's environmental objective is to distinguish corporate citizenship capabiliities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard.  This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including:       Managing air emissions      Conserving energy and natural resources      Managing materials to reduce environmental impact, and      Conservation of natural resources.  The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements.  We continually strive to improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO				NO	 	
48046FRDMT26090	1305203709934	000584849	TOLUENE-2,4-DIISOCYANATE	TRI	2005	AUTOMOTIVE COMPONENTS HOLDINGS LLC   CHESTERFIELD PLANT	50900 E RUSSELL SCHMIDT BLVD	CHESTERFIELD	MACOMB	MI	48051	YES	NO	NO	NO	2531							336360						42.67461	-82.84836									AUTOMOTIVE COMPONENTS HOLDINGS LLC	607597098	ACH Commitment to the Environment:  Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment.  Environmental stewardship is among ACH's highest priorities, and the company is committed to conducting its business in an environmentally responsible manner.  ACH's environmental objective is to distinguish corporate citizenship capabiliities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard.  This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including:       Managing air emissions      Conserving energy and natural resources      Managing materials to reduce environmental impact, and      Conservation of natural resources.  The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements.  We continually strive to improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO				NO	 	
48046FRDMT26090	1305203709946	000091087	TOLUENE-2,6-DIISOCYANATE	TRI	2005	AUTOMOTIVE COMPONENTS HOLDINGS LLC   CHESTERFIELD PLANT	50900 E RUSSELL SCHMIDT BLVD	CHESTERFIELD	MACOMB	MI	48051	YES	NO	NO	NO	2531							336360						42.67461	-82.84836									AUTOMOTIVE COMPONENTS HOLDINGS LLC	607597098	ACH Commitment to the Environment:  Automotive Components Holdings, LLC (ACH) has a formal written Environmental Policy focused on protecting and conserving the natural environment.  Environmental stewardship is among ACH's highest priorities, and the company is committed to conducting its business in an environmentally responsible manner.  ACH's environmental objective is to distinguish corporate citizenship capabiliities through a demonstration of decisive environmental stewardship and sustainable development initiatives.  The company operates an Environmental Management System consistent with the ISO 14001 International Standard and all ACH manufacturing facilities have been third-party certified to the ISO 14001 Standard.  This includes identifying and acting upon significant environmental aspects and setting objectives and targets relating to operations and facilities, including:       Managing air emissions      Conserving energy and natural resources      Managing materials to reduce environmental impact, and      Conservation of natural resources.  The company complies with all current regulatory standards and often surpasses local applicable regulatory and legal requirements.  We continually strive to improve our environmental performance by working to minimize the creation of solid and liquid waste and eliminate practices that could have a harmful impact on future generations.	NO				NO	 	
12078HSSMN140ES	1305203731916	007440473	CHROMIUM	TRI	2005	HUSSMANN CORPORATION-GLOVERSVILLE	140 E STATE ST	GLOVERSVILLE	FULTON	NY	12078	YES	NO	NO	NO	3585							333415						43.068354	-74.327131	006967731								HUSSMANN CORP	006967731	NA	NO	TOM_WIND@IRCO.COM			YES	 	
12078HSSMN140ES	1305203731928	007440508	COPPER	TRI	2005	HUSSMANN CORPORATION-GLOVERSVILLE	140 E STATE ST	GLOVERSVILLE	FULTON	NY	12078	YES	NO	NO	NO	3585							333415						43.068354	-74.327131	006967731								HUSSMANN CORP	006967731	NA	NO	TOM_WIND@IRCO.COM			YES	 	
12078HSSMN140ES	1305203731930	N120	DIISOCYANATES	TRI	2005	HUSSMANN CORPORATION-GLOVERSVILLE	140 E STATE ST	GLOVERSVILLE	FULTON	NY	12078	YES	NO	NO	NO	3585							333415						43.068354	-74.327131	006967731								HUSSMANN CORP	006967731	NA	NO	TOM_WIND@IRCO.COM			NO	 	
37620XDCRP364EX	1305203690072	N458	MERCURY COMPOUNDS	PBT	2005	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO	3691							335911						36.523359	-82.26773	038009866								EXIDE TECHNOLOGIES		Source reduction:  A new device for battery testing has been installed in the last year.  The mercury generated from the mercury porosimeter instrument is disposed of as required.  The sampling penetrometers must be cleaned for machine performance standards and routinely calibrated.	NO	JIM.YORK@EXIDE.COM			YES	 	
37620XDCRP364EX	1305203690084	N010	ANTIMONY COMPOUNDS	TRI	2005	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO	3691							335911						36.523359	-82.26773	038009866								EXIDE TECHNOLOGIES		Source Reduction:  Scrap generation rates are expected to decrease due to management involvement and employee work practices.    Recycling:  Recycling of various alloys will take place onsite due to new pollution control devices that are maintained and set up on a routine preventative maintenance program for maximum machine performance.  Pollution Control Activities:  All pollution control activities are monitored on a daily basis and logged accordingly.	NO	JIM.YORK@EXIDE.COM			YES	 	
37620XDCRP364EX	1305203690096	N020	ARSENIC COMPOUNDS	TRI	2005	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO	3691							335911						36.523359	-82.26773	038009866								EXIDE TECHNOLOGIES		Source Reduction:  Scrap generation rates are expected to decrease due to management involvement and employee work practices.    Recycling:  Recycling of various alloys will take place onsite due to new pollution control devices that are maintained and set up on a routine preventative maintenance program for maximum machine performance.  Pollution Control Activities:  All pollution control activities are monitored on a daily basis and logged accordingly.	NO	JIM.YORK@EXIDE.COM			YES	 	
37620XDCRP364EX	1305203690108	N078	CADMIUM COMPOUNDS	TRI	2005	EXIDE TECHNOLOGIES	364 EXIDE DR	BRISTOL	SULLIVAN	TN	37620	YES	NO	NO	NO	3691							335911						36.523359	-82.26773	038009866								EXIDE TECHNOLOGIES		Source Reduction:  Scrap generation rates are expected to decrease due to management involvement and employee work practices.    Recycling:  Recycling of various alloys will take place onsite due to new pollution control devices that are maintained and set up on a routine preventative maintenance program for maximum machine performance.  Pollution Control Activities:  All pollution control activities are monitored on a daily basis and logged accordingly.	NO	JIM.YORK@EXIDE.COM			YES	 	
39571DPNTD7685K	1305203690211	008001589	CREOSOTE	TRI	2005	DUPONT DELISLE PLANT	7685 KILN-DELISLE RD	PASS CHRISTIAN	HARRISON	MS	395710430	YES	NO	NO	NO	2816							325131						30.375556	-89.303333	096046792								E I DU PONT DE NEMOURS & CO INC	001315704	Railroad track replacement due to Hurricane Katrina.	NO	BEN.F.MIDGETTE@USA.DUPONT.COM			NO	 	
85706BRSHW6100S	1305203695236	N050	BERYLLIUM COMPOUNDS	TRI	2005	MATERION CERAMICS INC	6100 S TUCSON BLVD	TUCSON	PIMA	AZ	857064520	YES	NO	NO	NO	3264							334418						32.14135	-110.93483	879016111								MATERION	622913080	Brush Ceramic Products (BCP) recently authorized and developed a program whereby customers can ship their beryllium oxide scrap or defective parts back to BCP for recycling at our Elmore Ohio facility rather than lanfilling as waste.	NO	KEN.HARRISON@MATERION.COM			YES	 	
